horizon_d,t_entry,t_res,price,outcome,yes_token,condition_id,question,n_visible,bulls,bears,entry,ret
3,2026-06-24,2026-06-27,0.395,0.0,102982370594795926465551165513338503688720151395360838811850524398055739613847,0xe949e3949780dfce68fc24136bb3f79e5e1ad94d0001079ee26f6b474d77d355,Will Cabo Verde win on 2026-06-26?,38,1,1,0.41500000000000004,-1.0
7,2026-06-11,2026-06-18,0.605,1.0,106591280142630626115724651117201657682325101150171422307265130569697670708657,0x870bb248c96c52dcf35390a66542471c5bba2896942d6bc97ade41a418646ba8,Will Switzerland win on 2026-06-18?,28,0,0,0.625,0.6000000000000001
3,2026-06-15,2026-06-18,0.615,1.0,106591280142630626115724651117201657682325101150171422307265130569697670708657,0x870bb248c96c52dcf35390a66542471c5bba2896942d6bc97ade41a418646ba8,Will Switzerland win on 2026-06-18?,28,2,0,0.635,0.5748031496062991
7,2026-06-14,2026-06-21,0.815,0.0,7079595983448256774998692261246256964535880004732387005017898482275441988994,0xa90ce8b69a218dced329076162df3b79f99596d1dc71d93bd30a64a2c8b6ba3e,Will Ecuador win on 2026-06-20?,28,0,0,0.835,-1.0
3,2026-06-18,2026-06-21,0.885,0.0,7079595983448256774998692261246256964535880004732387005017898482275441988994,0xa90ce8b69a218dced329076162df3b79f99596d1dc71d93bd30a64a2c8b6ba3e,Will Ecuador win on 2026-06-20?,33,0,0,0.905,-1.0
7,2026-06-14,2026-06-21,0.44,0.0,85186286275216627280208867641881920086859727277897444708042824542753009970467,0x91bc2d5c57d20851caa4bbf821e9d7d3b488e041f21f00d256bc43caa9e1c4c9,Spread: Belgium (-1.5),28,0,0,0.46,-1.0
3,2026-06-18,2026-06-21,0.415,0.0,85186286275216627280208867641881920086859727277897444708042824542753009970467,0x91bc2d5c57d20851caa4bbf821e9d7d3b488e041f21f00d256bc43caa9e1c4c9,Spread: Belgium (-1.5),33,0,0,0.435,-1.0
7,2026-06-06,2026-06-13,0.0675,0.0,87801481723150143095656392688212600042782229576502495783917440071310994656016,0x415cb64cfa04f2cde4ec39c5a81050cc9fb539b9b6972e72cce16b46e0e33a5b,Will Qatar win on 2026-06-13?,26,0,0,0.08750000000000001,-1.0
3,2026-06-10,2026-06-13,0.0625,0.0,87801481723150143095656392688212600042782229576502495783917440071310994656016,0x415cb64cfa04f2cde4ec39c5a81050cc9fb539b9b6972e72cce16b46e0e33a5b,Will Qatar win on 2026-06-13?,27,0,0,0.0825,-1.0
3,2026-04-21,2026-04-24,0.63,0.0,92430469735954963360049025962310229515467044409334320200786108488083599918032,0xc637ae2f8d5c241d44b93950a422bbd0988a872abb2d6f4f4c4e895681af5f29,Knicks vs. Hawks,15,0,0,0.65,-1.0
7,2026-06-15,2026-06-22,0.345,1.0,67370320315542783178356704532185575476430897864957357380728466280016657884284,0x65c752289ab1e3b4fde40b3909d9c0fc2b35849ad950a38cab30d19a80457a9a,Spread: Argentina (-1.5),28,0,0,0.365,1.7397260273972601
3,2026-06-19,2026-06-22,0.345,1.0,67370320315542783178356704532185575476430897864957357380728466280016657884284,0x65c752289ab1e3b4fde40b3909d9c0fc2b35849ad950a38cab30d19a80457a9a,Spread: Argentina (-1.5),34,1,0,0.365,1.7397260273972601
