wallet,wallet_full,n_pre_events,n_trades_pre,pct_events,avg_lead_h,avg_entry,avg_discount,avg_move,domain_hhi,top_domain
0xe8a4c85011bdfebbda…,0xe8a4c85011bdfebbda5e3b182ee1064775f40c00,1,1,4.0,17.1,0.61,0.39,0.394,1.0,other
0x1a4c8c0e3359f31427…,0x1a4c8c0e3359f31427e75486f226fa719c866047,1,1,4.0,17.1,0.61,0.39,0.394,1.0,other
0xc74555b453d07cb31e…,0xc74555b453d07cb31e3cd6c1202387e88c7cb8a9,1,1,4.0,17.1,0.4,0.6,0.394,1.0,other
0x15983330a0d3ff1086…,0x15983330a0d3ff1086623e93ba4a666fcafe2dfa,1,1,4.0,17.1,0.4,0.6,0.394,1.0,other
0x41583f2efc720b8e26…,0x41583f2efc720b8e2682750fffb67f2806fece9f,1,4,4.0,17.2,0.599,0.236,0.523,1.0,politics
0xa0b061008fec70b6f7…,0xa0b061008fec70b6f7f760ba8dac99daa72ea5fb,1,2,4.0,17.2,0.875,0.125,0.854,1.0,politics
0xf5bbbfd5df4bae871d…,0xf5bbbfd5df4bae871da64022cf8bfc43f145bdb8,1,1,4.0,17.3,0.14,0.86,0.854,1.0,politics
0xe8ce93695b865b8ebd…,0xe8ce93695b865b8ebd05e01b7602d92d7d65bc61,1,1,4.0,17.3,0.61,0.39,0.394,1.0,other
0x9d21df97c2de7edd72…,0x9d21df97c2de7edd72c1b6801a89d23e9ba60bb3,1,2,4.0,17.4,0.15,0.766,0.59,1.0,politics
0x5c6c1ed542e495ad74…,0x5c6c1ed542e495ad7431d1e625f72bf47aa86661,1,2,4.0,17.4,0.17,0.827,0.702,1.0,politics
0xb08223d6994cf79c10…,0xb08223d6994cf79c10afc58653cbb8051ed55138,1,1,4.0,17.4,0.86,0.14,0.854,1.0,politics
0xb502c2f7a7e6408755…,0xb502c2f7a7e6408755bf331d271a5fad095330b9,1,8,4.0,17.5,0.488,0.307,0.489,1.0,politics
0xf02105d60083d7d74d…,0xf02105d60083d7d74d7e0f9785d79e06137cdf56,1,2,4.0,17.5,0.85,0.147,0.702,1.0,politics
0x8b3e8a740d00c19f22…,0x8b3e8a740d00c19f225db98211939c0e5d417be1,1,1,4.0,17.5,0.13,0.868,0.723,1.0,politics
0x920fb4b49228042838…,0x920fb4b49228042838c55f54a7f76747a1d3a3d8,1,1,4.0,17.5,0.15,0.85,0.854,1.0,politics
0xe83e2c956ff18ceab1…,0xe83e2c956ff18ceab1b135bec357db4c9cf3cf92,1,2,4.0,17.6,0.2,0.797,0.702,1.0,politics
0x7c675112d01c0d02cc…,0x7c675112d01c0d02cc9967f2146406910ab3a0e0,1,1,4.0,17.6,0.61,0.39,0.394,1.0,other
0xf49137b0a972b2a726…,0xf49137b0a972b2a72690cbbd860e0cef1facee5e,1,2,4.0,17.7,0.6,0.022,0.33,1.0,politics
0xbe335e2d398f2e4005…,0xbe335e2d398f2e4005d4b6873e9b16c060678e23,1,1,4.0,17.7,0.61,0.39,0.394,1.0,other
0x510904c9a58f5c5ad7…,0x510904c9a58f5c5ad799a1b44947077564175e9c,1,2,4.0,17.8,0.58,0.042,0.33,1.0,politics
0xfeb671dace5959d620…,0xfeb671dace5959d620256ad424d99d5f8a9c6373,1,2,4.0,17.8,0.23,0.767,0.702,1.0,politics
0xc80856e0a5e7a4582d…,0xc80856e0a5e7a4582d37c229b9d533fc37bc5c47,1,2,4.0,17.8,0.2,0.8,0.854,1.0,politics
0x72532d980ccb626be3…,0x72532d980ccb626be374df2bc5fded3444c19190,1,1,4.0,17.8,0.23,0.77,0.854,1.0,politics
0xf6cf5391fac5bf7ed7…,0xf6cf5391fac5bf7ed7d14fe60dce8fabbd4525e0,1,1,4.0,17.8,0.233,0.767,0.854,1.0,politics
0x3c9dc5844c9f2640dd…,0x3c9dc5844c9f2640ddc63f9b6fe87b21569d5906,1,1,4.0,17.8,0.234,0.765,0.854,1.0,politics
0x07e0d594bd1493576d…,0x07e0d594bd1493576daac8fb0e2189fd2e01ac5c,1,1,4.0,17.8,0.61,0.39,0.394,1.0,other
0xd56d777d6bcf41f626…,0xd56d777d6bcf41f6267003ddb80dc75023924928,1,1,4.0,17.8,0.61,0.39,0.394,1.0,other
0x8df92602ec9c454e80…,0x8df92602ec9c454e8099d9dc4a3f0d21daa0468c,1,2,4.0,17.9,0.529,0.093,0.33,1.0,politics
0x1104d937f3635fc20f…,0x1104d937f3635fc20f42d56c2855e72f0ec5002a,1,7,4.0,17.9,0.739,0.189,0.609,1.0,politics
0x1c4cd350bce3cb791d…,0x1c4cd350bce3cb791daf88ce2034de9b03318d85,1,2,4.0,17.9,0.76,0.237,0.702,1.0,politics
0xc220bb473f8ad3d166…,0xc220bb473f8ad3d1664846a3b0c0fa5cfc10e3d1,1,1,4.0,17.9,0.13,0.868,0.723,1.0,politics
0xb4829b094fbd2602c9…,0xb4829b094fbd2602c9d83c75036eac48c935e138,1,1,4.0,17.9,0.61,0.39,0.394,1.0,other
0xa8a0f8fb7a3ca4ef45…,0xa8a0f8fb7a3ca4ef45d9c901a8cf343ba6e0d5a0,1,2,4.0,18.0,0.5,0.122,0.33,1.0,politics
0xff2ce7c80197c44f25…,0xff2ce7c80197c44f25220885243de499b7a55f75,1,41,4.0,18.0,0.199,0.782,0.684,1.0,politics
0xdce8307001a2194b01…,0xdce8307001a2194b018926148084ecd09f108663,1,1,4.0,18.0,0.779,0.221,0.854,1.0,politics
0x6b694cafa0f929acc3…,0x6b694cafa0f929acc3d05ce281b8eedaeeb4a8a7,1,1,4.0,18.0,0.4,0.6,0.394,1.0,other
0x06aaa4fb2479d4d961…,0x06aaa4fb2479d4d9611e5006d8c96974eb89fbf3,1,1,4.0,18.0,0.61,0.39,0.394,1.0,other
0xbd0477e08d82d35a85…,0xbd0477e08d82d35a855ff19644a88a9213d8fbb0,1,10,4.0,18.1,0.322,0.486,0.505,1.0,politics
0x2882ab51466ec09f9e…,0x2882ab51466ec09f9e098c4d35b62f004e838049,1,1,4.0,18.1,0.24,0.76,0.854,1.0,politics
0xfe97e284d1076cbc3a…,0xfe97e284d1076cbc3a462bbd7a34159a474c0be8,1,1,4.0,18.1,0.61,0.39,0.394,1.0,other
0x7808d94b17dc139d68…,0x7808d94b17dc139d6853be8809cbb747de2bff5e,1,1,4.0,18.1,0.61,0.39,0.394,1.0,other
0xd5db05423b67184976…,0xd5db05423b6718497684ae1bbe1557746d2c3c45,1,14,4.0,18.2,0.331,0.597,0.625,1.0,politics
0xf73f7e9c6bd1f40dc0…,0xf73f7e9c6bd1f40dc045d2a93bec3dd4248aee53,1,2,4.0,18.2,0.775,0.225,0.854,1.0,politics
0x4af2bd546e90ec973c…,0x4af2bd546e90ec973c3456b81d88ee1832f13e4e,1,1,4.0,18.2,0.25,0.75,0.854,1.0,politics
0x29a1ccae81f6b9fc08…,0x29a1ccae81f6b9fc0822f3027b2e34fabc645645,1,1,4.0,18.2,0.25,0.75,0.854,1.0,politics
0x7e9d01cb8074b099ea…,0x7e9d01cb8074b099ea6ab18d4889339fbe8e8f38,1,1,4.0,18.2,0.4,0.6,0.394,1.0,other
0x4ea67bdde5af4942a2…,0x4ea67bdde5af4942a2c8f117730064cbe04ab249,1,4,4.0,18.4,0.249,0.748,0.702,1.0,politics
0xe216691dc1aceb1684…,0xe216691dc1aceb1684532c78591c43ddc4efbc60,1,4,4.0,18.4,0.275,0.722,0.702,1.0,politics
0x067af69470b2cb4e77…,0x067af69470b2cb4e77488742d1c3ff2ab36c3bc1,1,1,4.0,18.4,0.13,0.868,0.723,1.0,politics
0x7ecc991edc1c9e8f2e…,0x7ecc991edc1c9e8f2e623bd511d63429a0056c37,1,1,4.0,18.4,0.23,0.77,0.854,1.0,politics
0x4c58b938c1f4827cd5…,0x4c58b938c1f4827cd5b9a61b4a0139a4e68013b9,1,6,4.0,18.5,0.456,0.193,0.365,1.0,politics
0x90f0df4a0d37bd8b51…,0x90f0df4a0d37bd8b516384f8e2504c50356e9526,1,2,4.0,18.5,0.223,0.692,0.59,1.0,politics
0x1f5377f67a420ea431…,0x1f5377f67a420ea431458780c88e0de0ae0d7d97,1,2,4.0,18.5,0.26,0.74,0.854,1.0,politics
0xb5ae3c011cb079bc1d…,0xb5ae3c011cb079bc1dd2b112fc99405402c037e4,1,2,4.0,18.5,0.26,0.74,0.854,1.0,politics
0x402c651d41c674288b…,0x402c651d41c674288b340221868d7f9cf50be2e7,1,1,4.0,18.5,0.61,0.39,0.394,1.0,other
0x34f9a6c6ceed499b4f…,0x34f9a6c6ceed499b4f95dcceb2856d22b2a30540,1,22,4.0,18.6,0.59,0.153,0.451,1.0,politics
0x332f85342fafca7249…,0x332f85342fafca7249b56474730b29927aef90d3,1,1,4.0,18.6,0.13,0.868,0.723,1.0,politics
0xdbd83a8b2944ad6618…,0xdbd83a8b2944ad66189dc98a7c03daf443e79a78,1,1,4.0,18.6,0.76,0.24,0.854,1.0,politics
0x25c5f36b0b016ec83a…,0x25c5f36b0b016ec83a14965fea1bc5c3ec398581,1,2,4.0,18.6,0.62,0.38,0.394,1.0,other
0xddb2f3499158df3d74…,0xddb2f3499158df3d74cf873f784e73a6d11d745a,1,2,4.0,18.7,0.81,0.105,0.59,1.0,politics
0xdaa6a2cd4ba545befb…,0xdaa6a2cd4ba545befb3dbdc25d2b444c46873e62,1,2,4.0,18.7,0.76,0.237,0.702,1.0,politics
0xcb59ea1babf3b26ea5…,0xcb59ea1babf3b26ea50088057e427ab0ed8f0a22,1,1,4.0,18.7,0.78,0.22,0.854,1.0,politics
0xf6efc51d2d9ba6954b…,0xf6efc51d2d9ba6954ba65dd9468576fcf91bc393,1,1,4.0,18.7,0.79,0.21,0.854,1.0,politics
0xc7b488175752de0a7e…,0xc7b488175752de0a7e8e479ade597e8f65f08244,1,1,4.0,18.7,0.27,0.73,0.854,1.0,politics
0x6c10c7362c342c99b0…,0x6c10c7362c342c99b08dfd24c2da2664352ec129,1,1,4.0,18.7,0.27,0.73,0.854,1.0,politics
0x41ce3ab1c981e28fe1…,0x41ce3ab1c981e28fe1051a8c69b7658b71bc986c,1,1,4.0,18.7,0.278,0.722,0.854,1.0,politics
0x121526653379683a91…,0x121526653379683a9191b2cf79450dac98b25bd7,1,1,4.0,18.7,0.28,0.72,0.854,1.0,politics
0x286fef3f013cbe1442…,0x286fef3f013cbe14420d0a912b8527943c027850,1,1,4.0,18.7,0.28,0.72,0.854,1.0,politics
0x391e519a457d6a479e…,0x391e519a457d6a479eb55c39c890802f7a63f414,1,1,4.0,18.7,0.28,0.72,0.854,1.0,politics
0xd352c0d532c1fe2431…,0xd352c0d532c1fe24310fe03843f925dd9543e8f0,1,1,4.0,18.7,0.28,0.72,0.854,1.0,politics
0xa88bc2e42e577b55f0…,0xa88bc2e42e577b55f0bb4f6ef1921bdf41cf2cfd,1,1,4.0,18.7,0.28,0.72,0.854,1.0,politics
0xbd00643f1bf65ca863…,0xbd00643f1bf65ca86325bfa10093aabc60942d95,1,1,4.0,18.7,0.28,0.72,0.854,1.0,politics
0xf5a4d6426b29a95dd9…,0xf5a4d6426b29a95dd9df6df1465132e8f43ad8b4,1,1,4.0,18.7,0.4,0.6,0.394,1.0,other
0x294035665ba1558327…,0x294035665ba1558327be723946055e2ea8d6304c,1,8,4.0,18.8,0.58,0.255,0.523,1.0,politics
0xf574a14230f2bc5d4b…,0xf574a14230f2bc5d4b79e6bc16393e8a78e66163,1,1,4.0,18.8,0.77,0.23,0.854,1.0,politics
0x8f42ae0a01c0383c7c…,0x8f42ae0a01c0383c7ca8bd060b86a645ee74b88f,1,1,4.0,18.8,0.758,0.242,0.854,1.0,politics
0x3b78bd6c8364805220…,0x3b78bd6c83648052207dfbac180d0e9271c25ce6,1,2,4.0,18.8,0.25,0.75,0.854,1.0,politics
0xc30461f9a437d568f2…,0xc30461f9a437d568f20d2d9d98b1b5489ba3a950,1,1,4.0,18.8,0.77,0.23,0.854,1.0,politics
0x28e72bf1cc60d8e8ee…,0x28e72bf1cc60d8e8ee8df86c55fefad82cc998b8,1,1,4.0,18.8,0.77,0.23,0.854,1.0,politics
0xc52fead8edac49825f…,0xc52fead8edac49825f5c52aff6e63cd331980981,1,2,4.0,18.8,0.25,0.75,0.854,1.0,politics
0xdf88723d98b61f6041…,0xdf88723d98b61f6041e5fd4ee01668773bc870f1,1,1,4.0,18.8,0.76,0.24,0.854,1.0,politics
0x82605baa8ed4bf6768…,0x82605baa8ed4bf6768dc973441b8731363bfac48,1,1,4.0,18.8,0.76,0.24,0.854,1.0,politics
0xafc5d2ec5b328aa3e3…,0xafc5d2ec5b328aa3e30617eefdc347b8455f866b,1,1,4.0,18.8,0.759,0.24,0.854,1.0,politics
0x619da17ed3e5f7c5bd…,0x619da17ed3e5f7c5bdac6f824475ed53ea7573f5,1,1,4.0,18.8,0.77,0.23,0.854,1.0,politics
0x783df9cab7d609ef7d…,0x783df9cab7d609ef7dccfa7e02d7af381a5c2202,1,1,4.0,18.8,0.24,0.76,0.854,1.0,politics
0x5d092293c707b379cb…,0x5d092293c707b379cbad49dbc0bddd2db2e8a907,1,1,4.0,18.8,0.24,0.76,0.854,1.0,politics
0xdae6349433286ec403…,0xdae6349433286ec4034e61c79698447d4f7ce440,1,1,4.0,18.8,0.77,0.23,0.854,1.0,politics
0x06ec7886023fb50098…,0x06ec7886023fb5009819466985e794a0271d2190,1,1,4.0,18.8,0.25,0.75,0.854,1.0,politics
0x9ad091ca2e8f1bd69f…,0x9ad091ca2e8f1bd69f27662edcb49dceeaa5bf3d,1,1,4.0,18.8,0.78,0.22,0.854,1.0,politics
0x37a0138d6cae50f41a…,0x37a0138d6cae50f41adfe0521ef2a120d1b08423,1,1,4.0,18.8,0.62,0.38,0.394,1.0,other
0x65a835376dc0d35e29…,0x65a835376dc0d35e2998bac95100ebadbbafd661,1,3,4.0,18.9,0.743,0.2,0.635,1.0,politics
0xc682d7943aad07c246…,0xc682d7943aad07c246986a7aa2989cfcb17817bb,1,2,4.0,18.9,0.795,0.12,0.59,1.0,politics
0xff15b031a6d7edf6fb…,0xff15b031a6d7edf6fbdb33367b408deaf77d78ac,1,1,4.0,18.9,0.13,0.868,0.723,1.0,politics
0xf98d2a96c96feee196…,0xf98d2a96c96feee196bdbf018aa60a7c7434b1ee,1,1,4.0,18.9,0.13,0.868,0.723,1.0,politics
0xa06d38fafdb5776b6c…,0xa06d38fafdb5776b6ce9d4dbca45df9c4a855af9,1,2,4.0,19.0,0.58,0.12,0.435,1.0,politics
0x6244cc3ffcaa5c6241…,0x6244cc3ffcaa5c62410c53257b07670bc4ccaa43,1,2,4.0,19.0,0.57,0.13,0.435,1.0,politics
0x61e7e940dc615fd3e4…,0x61e7e940dc615fd3e409a2ca4c5ee7f57e1f6e8b,1,2,4.0,19.0,0.786,0.129,0.59,1.0,politics
0x64a7a9fd89dcdb207f…,0x64a7a9fd89dcdb207f16b5b3e69d975bec5b2133,1,2,4.0,19.0,0.3,0.697,0.702,1.0,politics
0xd2a1c2356cabd7eed1…,0xd2a1c2356cabd7eed1d90cdc2be0f8471e0d4ca0,1,1,4.0,19.0,0.26,0.74,0.854,1.0,politics
0x5c21573c7a38dff1b9…,0x5c21573c7a38dff1b9e4c7dfa1fee9ac77a4a6f5,1,1,4.0,19.0,0.62,0.38,0.394,1.0,other
0x171d0e1a06764085e3…,0x171d0e1a06764085e3a311789eea3fcde860ab33,1,2,4.0,19.1,0.55,0.072,0.33,1.0,politics
0x3c3389bdd398e1a89e…,0x3c3389bdd398e1a89e4c30337d2c9192497f8ad6,1,2,4.0,19.1,0.706,0.209,0.59,1.0,politics
0xb1a714455e726e244e…,0xb1a714455e726e244e3dbd78af864c25669968f6,1,2,4.0,19.2,0.71,0.287,0.702,1.0,politics
